"","pf.33","pf.34","pf.69","pf.83","pf.98","pf.177","pf.243","pf.260","pf.263","pf.264","pf.277","pf.280","pf.338","pf.340","pf.341","pf.353","pf.354","pf.356","pf.357","pf.370","pf.371","pf.373"
"PF3D7_1205200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1205300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1205400",9,2,0,0,171,5,0,4,0,11,0,0,0,5,0,0,0,0,0,0,0,0
"PF3D7_1205500",19,214,0,22,0,80,328,393,50,171,20,389,33,60,45,458,6,28,278,22,30,759
"PF3D7_1205600",9,20,0,0,0,46,56,2,0,29,0,438,0,0,2510,439,103,0,1031,0,1,202
"PF3D7_1205700",0,0,0,0,0,0,0,27,0,0,0,85,0,0,0,64,0,0,2,2,30,0
"PF3D7_1205800",0,0,0,9,1,30,105,0,40,1,0,1,81,106,869,213,132,33,0,40,169,45
"PF3D7_1205900",64,0,0,0,474,53,0,81,10,88,0,0,8,0,1003,138,0,30,587,0,75,0
"PF3D7_1206000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1206100",0,0,0,0,0,13,0,0,70,13,0,0,14,27,0,0,0,0,0,0,0,0
"PF3D7_1206200",0,0,13,22,467,0,12,0,99,93,0,3,25,77,221,0,0,0,120,0,93,0
"PF3D7_1206300",1,118,0,28,1,12,49,3,70,27,1180,12,29,20,0,0,33,20,4,10,20,34
"PF3D7_1206400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1206500",54,22,0,22,0,67,0,0,109,75,473,0,116,111,0,0,372,104,0,142,239,5
"PF3D7_1206600",8,0,25,13,0,29,0,0,47,164,0,1,8,57,0,0,0,23,0,2,9,0
"PF3D7_1206700",0,0,417,7,289,5,360,127,86,79,0,174,0,0,7,30,0,43,0,16,4,0
"PF3D7_1206800",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1206900",9,27,0,33,0,11,0,5,0,19,0,114,0,0,6,22,12,10,1,0,6,879
"PF3D7_1207000",6,157,0,0,0,27,790,426,0,16,0,568,0,2,739,181,27,2,237,0,9,598
"PF3D7_1207100",0,106,0,4,0,0,26,0,0,88,0,236,23,205,18,0,0,2,75,0,1,78
"PF3D7_1207200",2,0,0,0,0,0,0,2,1,13,0,48,0,11,0,0,0,0,0,0,0,0
"PF3D7_1207300",1,0,0,9,0,13,0,0,81,12,882,0,137,338,0,0,54,22,0,50,21,0
"PF3D7_1207400",29,0,0,42,0,17,0,0,10,15,889,0,0,26,0,0,39,11,0,0,0,0
"PF3D7_1207500",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"PF3D7_1207600",5,0,0,0,0,0,0,0,147,0,0,16,0,0,0,0,0,17,0,1,0,0
"PF3D7_1207700",382,0,0,457,0,557,1,0,671,663,5812,0,872,3035,0,0,455,851,0,37,896,0
"PF3D7_1207800",0,65,0,0,0,0,851,613,0,0,0,687,0,0,302,581,0,0,2005,84,0,1213
"PF3D7_1207900",0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,42,0,0,4,0,0
"PF3D7_1208000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"PF3D7_1208100",1,0,90,13,42,5,16,28,0,3,0,0,19,0,374,55,21,25,0,12,2,0
"PF3D7_1208200",0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,1,1,2,0,0,0,0
"PF3D7_1208300",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"PF3D7_1208400",0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,1,0,7,0
"PF3D7_1208500",0,0,0,3,0,0,0,0,0,0,0,0,10,5,0,0,41,0,0,0,16,0
"PF3D7_1208600",0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,2,0,0,2,0,0,0
"PF3D7_1208700",10,50,0,42,87,10,0,0,0,0,0,0,136,191,0,0,0,10,0,1,3,0
"PF3D7_1208800",40,6,0,171,0,44,38,2,137,176,13,240,60,357,1030,0,329,318,0,34,228,8
"PF3D7_1208900",0,138,0,29,0,9,435,505,34,0,0,106,0,0,1610,0,0,0,22,0,0,39
"PF3D7_1209000",0,0,2,0,0,0,0,0,59,0,0,0,5,0,0,0,40,0,0,0,0,0
"PF3D7_1209100",0,0,0,0,0,5,0,0,0,0,0,0,7,1,0,0,1,0,0,8,59,0
"PF3D7_1209200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1209300",13,0,0,0,0,9,0,0,0,0,0,0,17,4,0,0,149,1,0,28,0,0
"PF3D7_1209400",0,0,0,33,0,0,0,0,0,17,0,0,2,0,0,0,13,18,0,0,0,0
"PF3D7_1209500.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1209500.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1209600",0,0,0,0,0,11,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1209700",13,0,0,0,0,0,199,0,4,0,0,16,0,2,0,0,0,8,0,7,1,0
"PF3D7_1209800",0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"PF3D7_1209900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1210000",0,0,0,0,0,17,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
"PF3D7_1210100",0,0,0,4,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1210200",96,0,0,269,0,254,27,0,494,735,530,0,896,3469,0,13,382,374,15,265,746,23
"PF3D7_1210300",0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,139,0,0,0,0,0,0
"PF3D7_1210400",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
"PF3D7_1210500",0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,29,0,0,0,0,0
"PF3D7_1210600",54,65,0,0,1,20,26,203,53,95,0,0,2,1,700,283,0,9,170,0,86,0
"PF3D7_1210700",0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,21,0,0,0,0
"PF3D7_1210900",13,0,0,0,0,1,0,0,0,72,0,43,2,0,0,0,0,0,0,0,0,0
"PF3D7_1211000",272,0,0,543,0,354,0,43,389,751,1058,0,287,858,0,0,486,113,0,202,752,0
"PF3D7_1211100",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1211200",2,31,0,27,26,2,0,0,9,0,0,63,0,288,153,0,0,0,331,20,42,0
"PF3D7_1211300",1,0,0,0,0,0,0,17,48,0,0,8,30,91,0,0,0,10,0,0,0,0
"PF3D7_1211400",0,0,0,2,0,0,0,18,7,0,0,0,0,0,0,0,0,2,0,0,0,0
"PF3D7_1211500",0,1,0,0,0,5,0,0,0,20,0,352,0,0,0,0,14,0,70,0,0,0
"PF3D7_1211600",1,78,0,1,0,9,0,14,1,0,0,140,0,22,20,176,141,0,14,1,147,7
"PF3D7_1211700",0,66,0,0,0,0,201,0,0,1,0,0,0,0,277,58,0,0,3,0,11,32
"PF3D7_1211800",47,23,1,176,668,151,0,0,36,110,0,703,141,1456,9,354,16,214,1171,3,75,0
"PF3D7_1211900",2,0,32,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,2211,0,0,1
"PF3D7_1212000",0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1212100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1212200",0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"PF3D7_1212300",0,33,0,0,0,0,116,92,0,0,0,59,2,0,0,50,0,0,250,0,2,0
"PF3D7_1212400",0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1212500",1,0,0,0,0,0,1,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1212600.1",3,0,0,2,0,0,0,0,3,11,0,0,23,8,0,0,2,4,0,0,24,0
"PF3D7_1212600.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1212700",29,0,27,0,127,25,0,13,89,161,0,0,16,135,2573,33,64,18,1331,0,80,58
"PF3D7_1212800",0,0,0,0,0,0,0,0,0,19,0,0,0,0,15,0,1,0,19,0,0,0
"PF3D7_1212900",12,97,0,28,180,108,44,61,13,0,0,0,14,3,1110,387,2,36,0,0,22,1019
"PF3D7_1213200",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1213300",0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,29,0,9,0
"PF3D7_1213400",10,0,0,27,0,15,0,0,15,1,0,0,176,69,0,0,35,1,0,0,19,0
"PF3D7_1213500",28,0,0,29,0,53,0,0,52,66,0,0,153,52,0,0,91,49,0,17,195,0
"PF3D7_1213600",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0
"PF3D7_1213700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1213800",0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0
"PF3D7_1213900",1,6,54,41,0,31,13,2,32,0,0,0,0,74,71,0,55,21,274,0,55,0
"PF3D7_1214000",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1214100",18,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"PF3D7_1214200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1214300",0,0,5,8,1,22,13,0,32,2,0,0,0,39,0,0,0,0,0,0,0,0
"PF3D7_1214400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1214500",185,0,0,111,0,205,0,0,377,449,25,0,420,719,0,0,211,77,0,125,436,0
"PF3D7_1214600",0,0,0,0,0,0,0,0,0,8,24,0,25,11,0,0,2,7,0,5,20,0
"PF3D7_1214700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1214800",83,0,0,102,0,54,0,0,347,274,0,0,82,262,0,0,76,23,0,94,6,0
"PF3D7_1214900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1215000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"PF3D7_1215100",20,8,0,23,109,9,114,103,4,0,271,0,0,12,0,205,1,0,472,0,9,3
"PF3D7_1215200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1215300",0,0,0,0,0,0,0,0,0,2,0,0,0,236,0,0,0,0,0,0,127,0
"PF3D7_1215400",12,23,0,0,0,37,76,0,16,6,0,0,0,0,267,0,0,0,100,0,0,93
"PF3D7_1215500",3,22,0,0,0,0,83,0,1,0,0,0,0,1,0,97,0,0,0,0,1,28
"PF3D7_1215600",0,0,0,0,0,0,0,0,59,3,0,33,0,46,0,0,0,0,62,0,26,164
"PF3D7_1215700",0,129,0,0,0,0,57,394,0,0,0,254,0,0,298,849,0,0,79,0,83,4
"PF3D7_1215800",0,27,0,0,0,0,1,314,0,0,0,0,0,0,3,237,0,0,556,0,24,0
"PF3D7_1215900",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"PF3D7_1216000",16,82,0,2,27,45,0,0,12,73,0,0,13,19,0,0,15,16,0,0,31,0
"PF3D7_1216100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1216200",0,0,0,0,131,4,0,0,0,0,0,0,0,5,0,0,0,69,0,0,0,0
"PF3D7_1216300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1216400",17,0,0,0,0,6,0,0,3,5,0,240,9,59,171,0,1,42,15,0,10,0
"PF3D7_1216500",58,0,0,113,1,17,237,0,363,125,0,63,59,148,0,308,84,1,1481,0,62,0
"PF3D7_1216600",0,0,0,87,0,60,0,0,82,57,0,0,0,151,0,0,4,0,0,0,0,0
"PF3D7_1216700",0,0,0,0,0,0,0,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1216900",13,2,1114,33,1772,4,34,0,4,7,0,363,1,584,303,226,3,15,0,38,73,100
"PF3D7_1217000",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1217100.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1217100.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"PF3D7_1217200",1,0,1,1,385,12,1,0,1,0,1,1,1,0,0,0,1,8,1,17,1,2
"PF3D7_1217300",0,0,0,0,0,2,10,1,0,0,0,0,0,11,0,0,4,0,0,0,0,2
"PF3D7_1217400",0,0,0,47,0,23,0,0,16,0,0,0,13,0,0,0,25,0,0,0,0,0
"PF3D7_1217500",0,0,0,0,123,0,1,85,0,0,0,193,0,0,75,1,0,9,0,0,4,15
"PF3D7_1217600",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0
"PF3D7_1217700",34,24,1,36,0,16,8,18,2,51,0,0,42,53,0,0,44,5,0,9,207,3
"PF3D7_1217800",16,6,0,78,0,5,13,7,25,69,184,10,10,3,0,0,46,0,0,6,112,0
"PF3D7_1217900",38,29,0,44,0,5,0,102,23,0,0,7,0,0,0,0,0,0,0,1,12,0
"PF3D7_1218000",0,0,0,151,0,0,0,0,21,35,0,0,0,0,0,0,99,120,0,0,100,1
"PF3D7_1218100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1218200",1,15,0,8,0,2,0,214,5,3,0,47,75,29,732,0,21,0,538,0,6,0
"PF3D7_1218300",0,0,0,0,0,0,510,0,23,0,0,0,16,0,0,0,0,0,0,0,0,4
"PF3D7_1218400",0,0,19,0,2,0,0,0,0,0,0,0,0,0,98,0,1,0,39,0,5,35
"PF3D7_1218500",0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"PF3D7_1218600",0,0,0,0,0,35,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
"PF3D7_1218700",0,10,0,0,0,0,0,0,0,4,0,6,0,0,22,0,0,0,0,0,0,0
"PF3D7_1218800",284,0,0,221,0,74,0,0,180,55,0,15,8,415,0,0,0,17,0,25,133,0
"PF3D7_1218900",0,3,0,0,0,0,0,3,15,0,0,0,0,42,47,0,0,0,348,0,101,0
"PF3D7_1219000",6,183,0,2,66,49,113,300,65,0,0,0,15,10,74,0,9,6,0,0,144,0
"PF3D7_1219100",33,0,3,44,0,1,49,48,16,0,0,0,12,158,1298,238,32,23,35,0,33,0
"PF3D7_1219300",1,0,0,1,0,2,0,0,6,9,17,9,6,5,4,0,0,0,0,0,0,0
"PF3D7_1219600",0,218,0,46,0,0,0,214,79,76,0,0,9,0,0,0,2,0,0,0,0,0
"PF3D7_1219700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1219800",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1219900",0,0,0,213,347,37,0,0,28,8,0,0,23,140,0,0,8,16,0,0,1,0
"PF3D7_1220000",0,0,0,0,0,5,0,0,0,93,0,0,0,12,0,0,0,8,0,26,6,0
"PF3D7_1220100",16,0,0,35,0,20,0,0,0,63,0,227,0,0,0,0,4,13,0,0,0,0
"PF3D7_1220300",7,0,1,9,0,6,0,0,2,4,0,0,13,44,0,0,0,17,33,0,102,0
"PF3D7_1220400",0,0,0,0,0,17,0,0,7,5,0,0,0,43,1,0,4,0,0,0,2,0
"PF3D7_1220500",0,0,0,0,2,4,0,0,0,0,0,0,26,1,0,0,3,0,0,1,0,0
"PF3D7_1220600",0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1220700",10,0,0,21,0,27,0,0,36,53,0,0,44,50,0,0,4,3,0,10,150,0
"PF3D7_1220900",0,0,0,0,0,14,0,0,16,0,0,0,64,0,6,0,19,6,0,0,0,0
"PF3D7_1221000",21,0,0,4,0,0,0,6,79,126,0,0,110,49,0,0,36,105,0,1,0,0
"PF3D7_1221100.1",79,0,0,232,0,79,0,0,252,135,0,0,554,1243,0,0,215,139,0,231,111,1
"PF3D7_1221200",0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,5,0,2,0
"PF3D7_1221300",11,0,0,259,0,72,0,0,46,166,0,0,4,467,0,0,67,66,0,39,27,0
"PF3D7_1221400",452,0,0,806,0,661,0,0,349,818,5,0,932,3428,0,0,25,713,0,90,499,1
"PF3D7_1221500",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"PF3D7_1221600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1221700",0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1221800",0,0,0,0,0,27,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1221900",0,0,420,18,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1222000",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1222100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1222300",26,0,15,204,0,175,463,0,248,314,823,0,347,1433,0,0,68,213,23,30,421,9
"PF3D7_1222400",0,17,0,14,0,0,0,7,43,22,0,49,0,14,66,350,7,4,52,3,69,0
"PF3D7_1222500",0,0,0,0,0,0,1,0,0,0,0,0,0,134,0,0,27,0,0,0,66,0
"PF3D7_1222600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1222700",0,0,0,107,0,3,0,0,0,0,0,0,0,73,0,0,0,2,0,0,0,0
"PF3D7_1222800",60,0,0,128,0,91,0,0,61,47,0,0,428,370,0,0,126,82,0,116,233,0
"PF3D7_1222900",13,0,0,0,0,2,0,0,2,0,0,0,20,0,0,0,0,17,0,20,0,0
"PF3D7_1223000",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,18,0
"PF3D7_1223100",17,9,0,17,0,3,0,380,0,15,0,87,0,51,16,542,90,0,97,0,24,5
"PF3D7_1223200",0,0,0,25,0,0,0,67,0,0,0,0,0,1,0,0,0,79,0,0,0,0
"PF3D7_1223300",0,0,0,0,0,5,0,0,45,0,0,0,3,188,0,0,0,2,0,0,92,0
"PF3D7_1223400",36,1,18,68,92,4,0,96,8,9,1,75,24,14,0,23,5,9,0,601,43,10
"PF3D7_1223500",35,0,0,1,20,16,184,0,42,10,0,27,12,0,0,0,11,13,0,593,0,0
"PF3D7_1223600",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,2,0,6,19,0
"PF3D7_1223700",0,0,0,0,0,0,0,0,57,0,0,0,12,0,0,0,0,43,0,0,0,0
"PF3D7_1223800",18,0,0,47,0,1,0,97,38,45,0,178,0,78,0,0,0,50,0,0,0,0
"PF3D7_1223900",0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,611,0,0,0
"PF3D7_1224000",0,0,59,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1224100",53,0,0,185,0,0,0,0,114,91,0,0,120,227,0,0,29,14,0,4,106,0
"PF3D7_1224200",2,0,0,12,0,17,0,0,49,12,0,0,123,210,0,0,125,6,0,0,147,0
"PF3D7_1224300",7,14,0,0,51,87,85,3,0,0,0,25,0,13,664,0,0,8,0,0,10,0
"PF3D7_1224400",0,0,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78,0
"PF3D7_1224500",0,0,0,1,0,13,0,37,0,0,0,331,0,0,0,634,0,0,12,0,0,0
"PF3D7_1224600",2,0,0,83,0,0,0,0,0,0,0,0,0,1445,0,0,0,0,0,1,0,0
"PF3D7_1224700",2,0,0,27,0,29,0,0,35,16,0,0,1,58,0,0,0,49,0,0,52,0
"PF3D7_1224800",0,0,0,0,0,0,0,0,0,32,0,0,3,0,0,0,7,10,0,0,0,0
"PF3D7_1224900",0,0,0,113,17,0,12,151,8,0,38,18,11,80,0,0,0,9,0,0,66,0
"PF3D7_1225000",0,1,0,6,0,0,0,0,0,0,1,0,3,18,0,0,0,0,3,0,0,0
"PF3D7_1225100",0,0,0,0,79,1,0,0,0,3,0,0,1,17,0,0,0,11,0,0,23,0
"PF3D7_1225200",0,0,0,0,37,0,84,105,0,0,0,0,0,6,0,119,0,0,20,53,0,0
"PF3D7_1225300",0,0,1,4,0,2,102,0,0,18,1261,0,6,96,0,59,74,5,0,0,71,373
"PF3D7_1225400",5,0,0,28,0,4,0,0,55,13,0,0,0,0,0,0,9,1,0,0,35,0
"PF3D7_1225500",0,0,1,0,12,6,0,0,0,0,0,0,16,34,0,4,0,4,0,0,7,0
"PF3D7_1225600",0,8,0,5,0,1,8,52,0,1,1,187,2,49,56,0,6,1,0,0,46,0
"PF3D7_1225700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,57,0,0,31
"PF3D7_1225800",0,0,0,41,0,0,0,0,0,8,0,0,124,26,0,0,0,0,0,9,48,36
"PF3D7_1225900",0,0,0,0,0,0,0,0,19,0,0,14,16,0,0,0,0,0,1,0,20,29
"PF3D7_1226000",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
"PF3D7_1226100",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17,0
"PF3D7_1226200",0,0,0,2,0,10,0,0,0,10,0,0,0,19,40,0,14,0,0,3,6,0
"PF3D7_1226300",0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"PF3D7_1226400",33,0,0,2,0,6,0,0,43,107,0,0,46,50,0,0,2,17,0,2,4,5
"PF3D7_1226500",0,10,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,100,6,2,0
"PF3D7_1226600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1226700",0,0,0,0,0,0,0,523,20,0,0,132,0,0,22,0,0,0,0,0,0,0
"PF3D7_1226800",0,0,0,5,0,26,0,0,42,58,0,93,0,205,0,29,0,78,0,0,4,0
"PF3D7_1226900",0,0,0,0,3,32,0,0,27,157,0,0,17,82,0,0,0,40,0,1,5,0
"PF3D7_1227000",5,0,0,10,0,10,0,0,39,10,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1227100",0,0,0,0,0,5,150,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0
"PF3D7_1227200",0,0,0,0,0,34,5,0,13,103,0,0,63,12,0,0,0,1,95,0,41,2
"PF3D7_1227300",0,2,0,0,0,12,0,0,21,0,0,0,0,32,0,0,0,0,0,34,1,1
"PF3D7_1227400",35,0,2,22,3,3,0,0,0,14,0,0,0,87,0,20,17,0,0,0,0,0
"PF3D7_1227500",38,379,0,0,0,2,838,199,0,18,0,1099,28,0,1175,786,9,2,1219,0,118,448
"PF3D7_1227600",1,252,0,0,0,41,191,0,59,33,0,0,5,31,0,0,36,78,0,0,156,187
"PF3D7_1227700",16,0,0,0,0,0,8,100,2,0,0,56,19,0,0,248,51,114,0,0,127,0
"PF3D7_1227800",0,0,0,0,484,0,0,0,7,89,0,0,0,592,25,0,1,0,0,0,0,0
"PF3D7_1227900",0,0,0,7,82,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"PF3D7_1228000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1228100",0,0,0,14,0,0,0,35,0,2,0,182,0,0,62,26,0,0,0,0,0,66
"PF3D7_1228200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,6,0,0,2,0,0,0
"PF3D7_1228300",11,371,0,131,0,72,66,1134,8,0,89,6,80,43,271,6,2,0,423,0,12,790
"PF3D7_1228400",2,0,0,0,0,16,0,0,0,1,0,10,0,1,331,1,0,9,0,0,4,1
"PF3D7_1228500",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1228600",0,0,0,18,0,7,0,0,67,7,0,131,4,247,1,0,1,25,8,0,27,385
"PF3D7_1228700",0,0,0,0,0,10,0,0,21,181,0,0,0,28,0,0,3,0,0,0,0,0
"PF3D7_1228800",16,11,167,156,0,34,647,714,268,239,0,1765,99,265,0,0,33,83,448,5,79,339
"PF3D7_1228900",2,0,0,67,0,6,10,0,2,0,0,0,0,0,0,0,42,119,0,0,69,0
"PF3D7_1229000",0,0,0,23,0,10,0,0,0,22,226,0,0,5,0,0,0,0,150,5,24,0
"PF3D7_1229100",0,36,191,0,1,9,1,0,0,0,1,0,0,0,0,0,11,1,1373,0,0,71
"PF3D7_1229300",10,1,0,10,0,58,0,1,23,21,0,0,0,1,0,0,64,5,0,7,30,0
"PF3D7_1229400",0,0,0,3,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0
"PF3D7_1229500",67,0,0,0,0,0,0,0,0,0,1,1,10,32,0,0,0,0,0,0,15,0
"PF3D7_1229600",41,0,0,22,48,24,110,0,10,1,2,0,4,135,0,0,91,11,0,23,118,0
"PF3D7_1229700",25,0,0,42,0,0,0,0,35,48,0,0,4,0,0,0,0,0,0,1,73,0
"PF3D7_1229800",14,0,0,82,0,1,0,9,49,70,0,0,1,1,150,0,155,44,0,1,1,0
"PF3D7_1229900.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1229900.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1230000",0,114,0,22,2,31,21,230,35,4,0,182,22,0,37,207,20,0,98,80,2,1
"PF3D7_1230100",270,0,0,439,0,215,0,0,734,512,1148,0,448,1787,0,0,157,473,0,285,477,0
"PF3D7_1230300",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,0
"PF3D7_1230400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1230500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1230600",35,0,0,63,0,0,0,0,10,7,0,0,13,0,0,0,0,0,0,0,0,0
"PF3D7_1230700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,13,0,0,0
"PF3D7_1230800",11,66,31,0,688,8,61,0,0,0,0,0,23,39,1000,0,0,0,0,0,15,0
"PF3D7_1230900",2,0,0,0,0,0,0,0,0,0,1,319,5,0,0,0,0,0,0,0,87,0
"PF3D7_1231000",36,0,0,107,0,172,0,1,242,146,1269,0,296,398,0,84,256,74,29,45,282,0
