"","pm.19","pm.51","pm.65","pm.67","pm.82","pm.103","pm.114","pm.115","pm.145","pm.146","pm.161","pm.162","pm.178"
"PmUG01_13029000",0,0,0,0,0,0,0,0,0,6.49185309632967,0,0,0
"PmUG01_13029100",0,0,3.4594316186373,0,0,0,0,0,2.58496250072116,0,0,0,0
"PmUG01_13029200",0,0,0,0,6.75488750216347,0,0,0,0,0,0,0,0
"PmUG01_13029300",0,0,0,0,0,0,0,0,0,2,0,0,0
"PmUG01_13029400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13029500",0,0,3.4594316186373,0,0,0,3.4594316186373,1.58496250072116,7.28540221886225,0,0,0,4.08746284125034
"PmUG01_13029600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13029700",0,0,4.24792751344359,0,0,0,0,0,0,0,0,0,0
"PmUG01_13029800",0,3.4594316186373,0,0,0,0,0,0,0,0,4.08746284125034,6.95419631038687,2
"PmUG01_13029900",0,0,0,0,0,0,0,1,0,0,4,0,1
"PmUG01_13030000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13030100",3.4594316186373,0,3,0,0,0,4.32192809488736,0,0,0,0,0,5.24792751344359
"PmUG01_13030200",0,0,0,0,1,0,2.32192809488736,0,0,6.68650052718322,0,3.8073549220576,4.90689059560852
"PmUG01_13030300",0,6.04439411935845,0,0,4.32192809488736,0,5.83289001416474,3.32192809488736,0,0,0,0,5.12928301694497
"PmUG01_13030400",1,0,4.58496250072116,0,7.05528243550119,0,0,4.70043971814109,0,0,0,0,6.14974711950468
"PmUG01_13030500",4.70043971814109,0,0,0,0,0,4.32192809488736,0,5,0,0,0,0
"PmUG01_13030600",0,0,0,5,1.58496250072116,0,0,0,0,0,0,0,0
"PmUG01_13030700",0,1,0,0,0,0,0,0,6.88264304936184,1,0,0,3.70043971814109
"PmUG01_13030800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13030900",0,0,0,3.70043971814109,0,0,0,0,0,0,0,0,0
"PmUG01_13031000",0,0,0,0,2.32192809488736,0,2.58496250072116,3.4594316186373,0,0,0,0,2.32192809488736
"PmUG01_13031100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13031200",0,4.24792751344359,5.78135971352466,0,6.65821148275179,3.70043971814109,0,1.58496250072116,0,0,4.75488750216347,0,5.88264304936184
"PmUG01_13031300",4.08746284125034,0,6.82017896241519,0,0,0,0,2,0,0,0,0,0
"PmUG01_13031400",0,0,2.32192809488736,0,1.58496250072116,9.82495874052852,1,2.58496250072116,4.8073549220576,1,5.97727992349992,0,0
"PmUG01_13031500",0,0,2.8073549220576,0,1.58496250072116,6.95419631038687,1,0,1,0,0,5.90689059560852,4.08746284125034
"PmUG01_13031600",0,0,2,8.10328780841202,3,2,2.58496250072116,3,0,0,0,5.35755200461808,3
"PmUG01_13031700",2.32192809488736,4.4594316186373,1.58496250072116,5.7279204545632,3.58496250072116,0,5.55458885167764,3.70043971814109,0,0,2.58496250072116,8.12412131182919,7.01122725542325
"PmUG01_13031800",0,4.8073549220576,0,0,6.16992500144231,0,1.58496250072116,2.58496250072116,1.58496250072116,0,3,0,0
"PmUG01_13031900",0,0,0,0,0,0,3.16992500144231,0,4.8073549220576,0,0,0,3.90689059560852
"PmUG01_13032000",0,0,0,6.08746284125034,0,0,0,1,2,2,0,0,1
"PmUG01_13032100",0,0,0,0,0,0,0,0,0,2.58496250072116,0,0,0
"PmUG01_13032200",0,0,0,0,0,0,0,2.58496250072116,5.32192809488736,6.74146698640115,5.16992500144231,7.51569983828404,4.64385618977472
"PmUG01_13032300",0,0,0,0,1,0,0,1,0,0,0,0,0
"PmUG01_13032400",0,0,0,0,0,0,7.07681559705083,0,0,0,0,0,0
"PmUG01_13032500",4.90689059560852,0,0,0,0,0,2.32192809488736,1.58496250072116,5.4594316186373,0,0,0,0
"PmUG01_13032600",0,0,2.58496250072116,0,5.4262647547021,0,0,0,0,0,0,0,5
"PmUG01_13032700",0,0,4.08746284125034,0,0,0,0,0,0,0,0,2.58496250072116,4.85798099512757
"PmUG01_13032800",0,0,0,4.90689059560852,2.58496250072116,0,0,0,0,5.90689059560852,0,7.33091687811462,3.8073549220576
"PmUG01_13032900",0,0,1.58496250072116,0,0,0,0,0,1,0,4.16992500144231,0,0
"PmUG01_13033000",0,0,0,0,0,4.8073549220576,0,0,0,5.04439411935845,4.08746284125034,0,0
"PmUG01_13033100",0,0,1,0,4.85798099512757,0,7.25738784269265,3,0,0,0,3.8073549220576,1
"PmUG01_13033200",0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,6.88264304936184
"PmUG01_13033300",0,0,2.8073549220576,0,0,0,3.8073549220576,2,0,0,0,0,4.85798099512757
"PmUG01_13033400",0,0,0,0,0,0,0,0,0,0,0,0,3.16992500144231
"PmUG01_13033500",3.4594316186373,3.8073549220576,0,4.32192809488736,5.12928301694497,0,3.90689059560852,3.90689059560852,3.70043971814109,5.28540221886225,6.94251450533924,2.8073549220576,2.8073549220576
"PmUG01_13033600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13033700",0,0,0,0,0,0,0,0,0,4.16992500144231,0,0,0
"PmUG01_13033800",0,0,0,0,0,0,0,0,0,4.39231742277876,0,0,0
"PmUG01_13033900",0,0,0,0,1.58496250072116,0,0,0,1.58496250072116,1,0,0,0
"PmUG01_13034000",0,0,5.12928301694497,0,0,0,0,0,0,0,0,0,2
"PmUG01_13034100",3,0,0,5.4594316186373,6.20945336562895,0,3.4594316186373,3,2.58496250072116,0,5.70043971814109,7.15987133677839,1.58496250072116
"PmUG01_13034200",0,0,0,0,0,6.14974711950468,0,2,0,0,0,0,0
"PmUG01_13034300",0,6,1,0,7.28540221886225,0,0,1,3.32192809488736,3.70043971814109,0,0,0
"PmUG01_13034400",0,0,0,0,0,3.16992500144231,0,0,1,0,0,0,0
"PmUG01_13034500",0,2.8073549220576,0,0,0,0,0,0,0,6.32192809488736,0,0,0
"PmUG01_13034600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13034700",0,0,0,0,0,0,0,0,0,0,7.02236781302845,0,0
"PmUG01_13034800",3.8073549220576,3.8073549220576,0,0,0,0,2.8073549220576,0,0,1,0,0,0
"PmUG01_13034900",0,0,1.58496250072116,0,4.24792751344359,0,0,0,0,0,0,0,0
"PmUG01_13034910",4.4594316186373,1,3,4.70043971814109,3.4594316186373,5.04439411935845,3.70043971814109,3.32192809488736,4.52356195605701,2.58496250072116,2,4.4594316186373,3.8073549220576
"PmUG01_13034920",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13034930",1.58496250072116,0,0,0,0,0,0,0,0,0,1,0,0
"PmUG01_13034980",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13034990",0,0,0,0,0,2.32192809488736,0,0,0,0,0,0,0
"PmUG01_13035000",5.24792751344359,3.4594316186373,6.59991284218713,0,7.98299357469431,0,4.08746284125034,3.16992500144231,7.48381577726426,0,0,4.64385618977472,5.55458885167764
"PmUG01_13035100",0,0,5.64385618977472,0,0,0,0,3.70043971814109,3.4594316186373,0,2.32192809488736,9.00842862207058,6.62935662007961
"PmUG01_13035110",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13035120",3.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13035140",1,0,0,0,0,0,0,1,0,0,0,0,0
"PmUG01_13035160",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13035200",0,0,3.4594316186373,0,5.35755200461808,0,4.75488750216347,1,6.8703647195834,0,2.58496250072116,0,6.3037807481771
"PmUG01_13035300",6.96578428466209,3.90689059560852,4.52356195605701,0,5.08746284125034,0,3.32192809488736,4.4594316186373,7.53138146051631,1,4.32192809488736,5.4594316186373,5
"PmUG01_13035400",0,3.16992500144231,1,0,0,0,0,0,0,0,0,2.58496250072116,0
"PmUG01_13035500",0,0,0,0,0,0,0,0,0,0,0,0,1
"PmUG01_13035600",0,1,0,1,0,0,0,0,0,0,0,0,1
"PmUG01_13035700",0,0,0,0,2.58496250072116,7.57742882803575,0,1,1.58496250072116,0,0,1.58496250072116,0
"PmUG01_13035800",4.4594316186373,5.08746284125034,0,0,0,0,0,2.58496250072116,5.7279204545632,0,1,0,0
"PmUG01_13035900",0,1,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13036000",0,0,3.32192809488736,0,0,0,0,0,5.04439411935845,0,0,0,2.32192809488736
"PmUG01_13036100",0,0,4.16992500144231,0,0,0,0,0,0,0,0,0,0
"PmUG01_13036200",0,0,0,0,0,0,0,0,0,3.4594316186373,0,0,0
"PmUG01_13036300",0,0,0,1,0,0,0,1,4.90689059560852,0,4.4594316186373,2.58496250072116,3.58496250072116
"PmUG01_13036400",0,0,0,4.24792751344359,0,0,0,1,0,0,0,1.58496250072116,0
"PmUG01_13036500",0,0,4.16992500144231,0,0,0,0,0,0,0,0,0,0
"PmUG01_13036600",0,0,3.4594316186373,0,0,0,5.08746284125034,0,0,0,0,8.1548181090521,3
"PmUG01_13036700",5.4594316186373,5.4262647547021,0,0,0,0,0,0,0,0,0,0,3.32192809488736
"PmUG01_13036800",0,3,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13036900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13037000",0,0,1,6.4262647547021,0,0,5.35755200461808,2.58496250072116,0,0,0,0,0
"PmUG01_13037100",0,0,0,0,6.12928301694497,0,0,0,0,0,3.4594316186373,0,3.58496250072116
"PmUG01_13037200",0,5.39231742277876,0,0,0,6.3037807481771,0,2.8073549220576,0,0,0,0,0
"PmUG01_13037300",0,5.08746284125034,0,0,0,0,0,0,0,0,0,0,3.8073549220576
"PmUG01_13037400",0,0,0,0,0,0,2.8073549220576,0,0,0,0,0,0
"PmUG01_13037500",0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0
"PmUG01_13037600",0,0,0,0,0,1,0,0,1,7.13955135239879,0,0,0
"PmUG01_13037700",0,0,1,0,6.95419631038687,0,0,2.8073549220576,2.58496250072116,0,0,0,4.75488750216347
"PmUG01_13037800",4.32192809488736,3.16992500144231,1,6.88264304936184,0,0,5.61470984411521,2.58496250072116,4.32192809488736,0,5.08746284125034,2.8073549220576,5.49185309632967
"PmUG01_13037900",0,0,0,0,0,0,0,0,2,0,0,0,2
"PmUG01_13038000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13038100",4.4594316186373,0,0,0,0,0,2.32192809488736,0,0,7.12928301694497,1.58496250072116,0,0
"PmUG01_13038200",0,0,5.04439411935845,1.58496250072116,0,2.8073549220576,1.58496250072116,4.52356195605701,4.70043971814109,0,4.85798099512757,0,6.52356195605701
"PmUG01_13038300",0,0,4.85798099512757,0,0,0,0,0,0,0,0,1,0
"PmUG01_13038400",2.8073549220576,0,0,0,0,0,0,0,6.91886323727459,0,0,0,0
"PmUG01_13038500",6.06608919045777,0,5.85798099512757,0,0,0,0,0,0,0,0,0,4.90689059560852
"PmUG01_13038600",0,3.32192809488736,0,0,0,0,0,2.32192809488736,0,0,0,0,0
"PmUG01_13038700",0,1.58496250072116,0,0,0,0,0,0,3.90689059560852,0,0,1,6.18982455888002
"PmUG01_13038800",0,2.32192809488736,0,0,0,0,0,2,0,0,0,0,0
"PmUG01_13038900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13039000",0,0,0,0,0,0,0,0,0,0,0,0,6.44294349584873
"PmUG01_13039100",0,0,0,0,1,0,0,0,3.58496250072116,0,1,0,1
"PmUG01_13039200",4.64385618977472,3.58496250072116,4,5.32192809488736,0,0,5.75488750216347,2.8073549220576,4.32192809488736,3,0,3,0
"PmUG01_13039300",0,0,0,0,0,0,0,0,5.4262647547021,2.58496250072116,0,0,2.32192809488736
"PmUG01_13039400",0,0,1.58496250072116,0,0,0,0,0,0,6.49185309632967,2.58496250072116,0,0
"PmUG01_13039500",6.2667865406949,0,6.35755200461808,0,0,0,5.32192809488736,0,0,0,2,1,3.58496250072116
"PmUG01_13039600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13039700",0,3,3.8073549220576,0,0,0,0,0,0,0,0,0,0
"PmUG01_13039800",3.58496250072116,0,0,4.90689059560852,4.58496250072116,0,0,0,5,0,0,0,0
"PmUG01_13039900",2.58496250072116,0,3.58496250072116,6.06608919045777,4.95419631038687,5.61470984411521,4,2.8073549220576,4.39231742277876,0,1,2.32192809488736,4.32192809488736
"PmUG01_13040000",3.58496250072116,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0
"PmUG01_13040020",3.32192809488736,3.70043971814109,6.4262647547021,5.75488750216347,6.83289001416474,8.25266543245025,6.32192809488736,4.08746284125034,6.10852445677817,6.70043971814109,4.70043971814109,8.2045711442492,6.4594316186373
"PmUG01_13040040",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13040060",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13040080",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13040090",0,0,0,0,0,0,0,3,0,0,0,0,4.39231742277876
"PmUG01_13040100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13040200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13040300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13040400",0,0,0,0,0,5.78135971352466,0,0,0,0,0,0,0
"PmUG01_13040500",6.75488750216347,0,4.85798099512757,0,0,0,0,0,0,0,0,0,5.4262647547021
"PmUG01_13040600",1.58496250072116,0,0,0,0,0,0,4.08746284125034,0,0,0,0,2
"PmUG01_13040700",0,0,3.4594316186373,0,7.85798099512757,0,0,1,0,0,0,0,1
"PmUG01_13040800",5.55458885167764,2,1,4.16992500144231,5.28540221886225,3.4594316186373,0,3,7.5077946401987,6.20945336562895,5.28540221886225,2,4.24792751344359
"PmUG01_13040900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13041000",0,6.5077946401987,1.58496250072116,0,0,7.84549005094437,0,1.58496250072116,0,0,0,5.24792751344359,0
"PmUG01_13041100",0,0,0,0,4,0,0,0,0,4.4594316186373,0,0,2
"PmUG01_13041200",4.52356195605701,1,5.24792751344359,2,1.58496250072116,0,3.58496250072116,4.8073549220576,2.58496250072116,0,3.32192809488736,1.58496250072116,6.06608919045777
"PmUG01_13041300",0,0,0,0,0,0,0,0,0,0,5.8073549220576,0,0
"PmUG01_13041400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13041500",0,0,5.4262647547021,0,0,0,0,3,0,0,0,0,0
"PmUG01_13041600",0,4.16992500144231,0,0,6.08746284125034,0,0,0,0,0,0,0,0
"PmUG01_13041700",0,0,0,0,0,0,0,0,0,3.70043971814109,0,0,0
"PmUG01_13041800",0,0,0,0,0,0,0,0,2.32192809488736,0,0,0,0
"PmUG01_13041900",0,0,0,0,0,0,0,0,0,1,0,0,0
"PmUG01_13042000",0,0,0,0,0,0,0,2.58496250072116,0,2.8073549220576,0,0,0
"PmUG01_13042100",0,0,3.58496250072116,0,0,0,0,3.8073549220576,0,0,0,0,5.78135971352466
"PmUG01_13042200",1.58496250072116,0,5.35755200461808,4.24792751344359,0,3.32192809488736,0,0,0,0,0,0,1
"PmUG01_13042300",0,0,1,0,0,0,0,0,5.32192809488736,0,0,0,4.39231742277876
"PmUG01_13042400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13042500",3,2,0,0,0,0,0,1,0,5.32192809488736,0,0,0
"PmUG01_13042600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13042700",0,0,0,0,0,0,0,0,1,0,0,0,0
"PmUG01_13042800",0,0,0,0,0,0,0,0,0,0,0,5.39231742277876,4.08746284125034
"PmUG01_13042900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13043000",5.12928301694497,5.83289001416474,2,0,0,0,5.04439411935845,5.32192809488736,0,7.08746284125034,6.84549005094437,1,5.12928301694497
"PmUG01_13043100",0,0,3,0,0,0,0,0,0,0,0,0,0
"PmUG01_13043200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13043300",0,1,0,0,0,5.55458885167764,1,0,0,0,0,0,0
"PmUG01_13043400",0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0
"PmUG01_13043500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13043600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13043700",0,5.93073733756289,4.32192809488736,0,0,0,0,3.16992500144231,0,0,3.4594316186373,0,0
"PmUG01_13043800",0,0,0,0,5.12928301694497,0,0,1,0,0,0,0,0
"PmUG01_13043900",4.64385618977472,3.90689059560852,1,4,1,0,2.58496250072116,0,4.58496250072116,0,6.74146698640115,1,2.32192809488736
"PmUG01_13044000",0,0,0,0,0,0,0,0,0,7.75488750216347,0,0,1.58496250072116
"PmUG01_13044100",0,0,0,0,5.49185309632967,0,0,3.58496250072116,0,0,0,0,0
"PmUG01_13044200",0,0,0,0,0,0,3.16992500144231,2.58496250072116,0,6.44294349584873,4.58496250072116,0,2.8073549220576
"PmUG01_13044300",0,0,0,0,0,0,0,0,0,0,1.58496250072116,3.32192809488736,0
"PmUG01_13044400",0,2,0,0,0,0,6.06608919045777,2,2.32192809488736,0,0,0,4.85798099512757
"PmUG01_13044500",0,0,0,0,0,0,2,2.58496250072116,2.58496250072116,0,0,0,0
"PmUG01_13044600",0,3.58496250072116,0,0,0,0,0,2,5.4594316186373,0,0,0,0
"PmUG01_13044700",0,6.7279204545632,1,0,0,9.89026427702111,2,2,2.8073549220576,0,0,0,0
"PmUG01_13044800",0,5.7279204545632,0,0,0,0,4.52356195605701,2,0,0,0,0,5.70043971814109
"PmUG01_13044900",0,0,0,0,3.4594316186373,0,0,0,2,0,0,0,0
"PmUG01_13045000",0,5.58496250072116,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13045100",0,0,4.16992500144231,6.4262647547021,0,0,0,3.32192809488736,0,0,0,0,1
"PmUG01_13045200",1,0,0,0,0,0,0,0,0,7,0,0,0
"PmUG01_13045300",0,0,0,0,0,0,0,0,0,7.49984588708321,0,0,0
"PmUG01_13045400",0,0,0,0,0,0,0,0,0,5.32192809488736,0,0,0
"PmUG01_13045500",6.16992500144231,0,5.24792751344359,0,4.85798099512757,0,2.8073549220576,3.70043971814109,0,0,0,1,5.52356195605701
"PmUG01_13045600",0,0,0,0,0,0,3.58496250072116,0,0,0,0,0,0
"PmUG01_13045700",0,2,0,6.88264304936184,0,0,1.58496250072116,1,0,0,0,0,0
"PmUG01_13045800",0,0,0,0,2.32192809488736,0,0,0,0,0,0,0,0
"PmUG01_13045900",0,0,0,0,0,0,0,0,0,4.08746284125034,0,0,0
"PmUG01_13046000",2,2,6.28540221886225,2.8073549220576,0,0,0,3.32192809488736,6.22881869049588,7.28540221886225,4.85798099512757,0,2.58496250072116
"PmUG01_13046100",5.24792751344359,0,0,1,0,0,0,2.58496250072116,0,0,6.35755200461808,0,4.58496250072116
"PmUG01_13046200",0,0,0,0,2,0,0,0,0,2.32192809488736,0,0,2.58496250072116
"PmUG01_13046300",3.70043971814109,0,0,7.59991284218713,0,0,0,1.58496250072116,4.08746284125034,5.08746284125034,3.32192809488736,0,6.22881869049588
"PmUG01_13046400",0,0,0,0,0,0,1.58496250072116,0,1,0,0,2.32192809488736,1
"PmUG01_13046500",0,0,3.90689059560852,0,0,0,0,3.4594316186373,0,0,0,0,0
"PmUG01_13046600",0,0,0,0,4.08746284125034,0,1,0,0,0,0,0,2
"PmUG01_13046700",0,0,0,0,0,0,0,0,0,0,0,0,4.16992500144231
"PmUG01_13046800",0,0,0,0,0,0,0,0,1,0,0,0,0
"PmUG01_13046900",0,0,2.8073549220576,0,0,0,2.32192809488736,0,0,0,0,0,0
"PmUG01_13047000",0,0,0,2.8073549220576,0,0,0,1.58496250072116,4.4594316186373,0,0,0,0
"PmUG01_13047100",0,2.58496250072116,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13047200",3,0,3.90689059560852,6.6724253419715,5.08746284125034,0,0,1,0,0,2,0,2
"PmUG01_13047300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13047400",0,0,0,1,0,6.75488750216347,0,0,0,0,0,0,0
"PmUG01_13047500",0,3.16992500144231,0,0,0,0,0,0,4.70043971814109,0,0,0,1.58496250072116
"PmUG01_13047600",0,0,0,0,0,1,0,0,0,0,0,0,0
"PmUG01_13047700",0,0,4.70043971814109,0,0,0,0,0,0,0,0,0,0
"PmUG01_13047800",0,0,4.16992500144231,0,0,0,0,3.16992500144231,0,4.8073549220576,0,0,1
"PmUG01_13047900",0,0,0,0,0,0,0,1,0,0,0,0,0
"PmUG01_13048000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13048100",6.02236781302845,4.08746284125034,0,3.70043971814109,3.8073549220576,0,4.24792751344359,2,4.16992500144231,5.85798099512757,2.8073549220576,1,6.35755200461808
"PmUG01_13048200",5.97727992349992,0,0,0,0,0,5.75488750216347,1,0,0,0,0,0
"PmUG01_13048300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13048400",0,1,0,0,0,0,0,1,0,0,0,0,0
"PmUG01_13048500",0,0,5.70043971814109,0,7.56224242422107,0,6.39231742277876,0,0,0,2.32192809488736,3.58496250072116,4.08746284125034
"PmUG01_13048600",6.04439411935845,0,2.32192809488736,0,0,0,1,3.58496250072116,0,0,0,0,7.10852445677817
"PmUG01_13048700",0,0,3.4594316186373,0,0,0,2.8073549220576,0,0,0,0,0,3.8073549220576
"PmUG01_13048800",5.32192809488736,2.32192809488736,1,5.08746284125034,1,0,0,0,6.35755200461808,0,0,0,5.4594316186373
"PmUG01_13048900",5.20945336562895,4.32192809488736,5.28540221886225,0,0,0,0,2.32192809488736,0,0,3.8073549220576,0,0
"PmUG01_13049000",0,1,0,0,0,0,8.06069593168755,2.58496250072116,0,0,0,0,2.58496250072116
"PmUG01_13049100",0,0,0,0,0,1,0,0,0,1,0,0,0
"PmUG01_13049200",0,0,0,0,0,0,0,2.58496250072116,0,0,0,0,0
"PmUG01_13049300",0,0,0,0,0,0,3.70043971814109,0,0,4.08746284125034,0,0,0
"PmUG01_13049400",0,0,5.83289001416474,6.53915881110803,0,0,0,0,0,0,0,0,3.58496250072116
"PmUG01_13049500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13049600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13049700",0,0,0,0,0,0,0,0,0,4.8073549220576,0,0,0
"PmUG01_13049800",6.10852445677817,5.78135971352466,2.58496250072116,2,0,1.58496250072116,6.75488750216347,4.95419631038687,5.08746284125034,5.08746284125034,7.93073733756289,6.37503943134692,6.79441586635011
"PmUG01_13049900",5.83289001416474,2.8073549220576,6.52356195605701,0,2.32192809488736,0,4.52356195605701,0,6.8073549220576,1,5.12928301694497,1.58496250072116,5.7279204545632
"PmUG01_13050000",0,0,0,2.58496250072116,0,0,0,0,0,0,4.08746284125034,0,0
"PmUG01_13050100",0,0,0,0,0,0,0,0,0,6.4093909361377,0,0,5.16992500144231
"PmUG01_13050200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13050300",7.08746284125034,0,0,1.58496250072116,0,0,1,6.22881869049588,0,1,0,0,0
"PmUG01_13050400",4.16992500144231,0,6,2.8073549220576,6.78135971352466,0,3.16992500144231,3.58496250072116,6.5077946401987,7.63662462054365,2.32192809488736,7.33091687811462,7.48381577726426
"PmUG01_13050500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13050600",0,0,0,0,0,0,0,0,1,0,0,0,0
"PmUG01_13050700",0,1,0,0,5.7279204545632,0,0,1,0,0,0,0,0
"PmUG01_13050800",0,0,0,0,0,0,0,0,0,0,0,0,3.90689059560852
"PmUG01_13050900",0,0,0,0,0,0,0,2,0,0,4.08746284125034,3.70043971814109,0
"PmUG01_13051000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13051100",0,0,0,0,0,0,0,0,0,0,0,1,0
"PmUG01_13051200",0,6.14974711950468,0,1,0,0,0,1,0,0,0,0,0
"PmUG01_13051300",0,0,5.6724253419715,0,0,1,0,0,0,0,0,0,0
"PmUG01_13051400",0,7.88264304936184,2,0,0,4.16992500144231,4.39231742277876,0,0,7.43462822763672,0,0,4
"PmUG01_13051500",0,0,0,0,0,0,0,2.32192809488736,0,0,0,0,0
"PmUG01_13051600",0,0,0,5.75488750216347,0,0,0,0,0,1,0,6.39231742277876,1.58496250072116
"PmUG01_13051700",0,0,0,0,5.83289001416474,0,0,0,5.64385618977472,1.58496250072116,0,0,5.6724253419715
"PmUG01_13051800",0,0,0,0,0,0,2.58496250072116,1,2,0,0,3.58496250072116,0
"PmUG01_13051900",0,0,0,0,0,6.08746284125034,1,0,6.71424551766612,0,5,2.8073549220576,0
"PmUG01_13052000",5.93073733756289,2,5.75488750216347,1.58496250072116,4.08746284125034,0,5.20945336562895,3,4.75488750216347,3.32192809488736,0,4.39231742277876,7.62935662007961
"PmUG01_13052100",3.4594316186373,0,0,0,7.27612440527424,0,0,1,0,5.24792751344359,1,0,4.32192809488736
"PmUG01_13052200",0,0,0,0,0,0,0,2,0,0,2.32192809488736,0,3.32192809488736
"PmUG01_13052300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13052400",2,0,0,0,0,0,1,0,0,0,0,0,1.58496250072116
"PmUG01_13052500",0,3.32192809488736,5.4262647547021,0,0,0,0,0,0,0,5.8073549220576,0,0
"PmUG01_13052600",0,5.04439411935845,6.10852445677817,0,0,0,0,0,0,0,0,1,0
"PmUG01_13052700",0,0,0,0,0,0,0,1,0,2,0,0,0
"PmUG01_13052800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13052900",0,0,0,4.64385618977472,0,0,0,0,0,0,0,0,0
"PmUG01_13053000",0,0,0,0,0,0,0,2.8073549220576,0,0,0,0,0
"PmUG01_13053100",0,0,0,0,0,0,0,0,0,0,0,0,4.39231742277876
"PmUG01_13053200",4.52356195605701,1,0,0,0,0,5.70043971814109,3.58496250072116,0,0,0,0,0
"PmUG01_13053300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13053400",3.4594316186373,0,1,0,5.16992500144231,0,1.58496250072116,1,0,0,0,0,3.16992500144231
"PmUG01_13053500",0,0,0,0,2.58496250072116,0,2,0,0,0,0,0,3.70043971814109
"PmUG01_13053600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13053700",0,0,0,0,0,0,1,0,0,0,0,0,0
"PmUG01_13053800",0,0,2,3.8073549220576,0,0,0,0,0,0,0,1.58496250072116,3.8073549220576
"PmUG01_13053900",0,0,1.58496250072116,0,0,0,0,0,0,0,3.16992500144231,4.24792751344359,0
"PmUG01_13054000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13054100",0,0,0,0,0,0,1,0,0,4.8073549220576,0,0,0
"PmUG01_13054200",0,0,0,0,0,0,0,0,0,0,0,4,0
"PmUG01_13054300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13054500",1,3,0,0,0,0,0,0,0,3.8073549220576,0,0,0
"PmUG01_13054600",0,0,4.52356195605701,0,0,0,0,0,0,0,0,0,0
"PmUG01_13054700",0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0
"PmUG01_13054800",0,0,0,0,0,0,0,1,3.58496250072116,5.08746284125034,0,0,0
"PmUG01_13054900",0,0,1.58496250072116,0,0,0,1.58496250072116,0,0,7.33985000288462,1,5.52356195605701,2
"PmUG01_13055000",0,0,0,0,0,0,0,0,0,4.16992500144231,1,0,0
