"","pm.19","pm.51","pm.65","pm.67","pm.82","pm.103","pm.114","pm.115","pm.145","pm.146","pm.161","pm.162","pm.178"
"PmUG01_12060900",0,0,0,0,0,0,0,1,0,0,7,0,0
"PmUG01_12061000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12061100",0,36,0,0,0,0,0,0,0,64,0,0,0
"PmUG01_12061200",102,0,0,0,1,0,0,14,0,0,16,29,0
"PmUG01_12061300",0,35,0,0,0,0,0,3,0,0,0,0,0
"PmUG01_12061400",0,0,0,0,0,0,0,0,0,0,0,0,74
"PmUG01_12061500",0,0,0,39,0,0,0,0,0,18,0,0,0
"PmUG01_12061600",0,0,0,0,0,567,0,35,0,0,0,0,0
"PmUG01_12061700",0,0,32,20,0,0,0,14,208,27,0,0,22
"PmUG01_12061800",0,0,0,0,0,131,0,0,35,88,0,0,0
"PmUG01_12061900",0,0,0,0,2,0,3,0,97,0,0,0,0
"PmUG01_12062000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12062100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12062200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12062300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12062400",0,0,6,0,0,0,0,0,0,0,0,0,0
"PmUG01_12062500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12062600",0,0,10,0,0,0,19,13,0,0,0,0,0
"PmUG01_12062700",19,0,0,0,0,0,0,0,5,0,0,0,0
"PmUG01_12062800",0,0,0,0,0,0,0,0,12,0,0,0,0
"PmUG01_12062900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12063000",0,0,0,0,0,0,0,0,0,53,0,0,0
"PmUG01_12063100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12063200",0,0,0,0,0,0,0,0,0,28,0,0,0
"PmUG01_12063300",23,0,2,0,0,0,9,0,0,0,4,0,43
"PmUG01_12063400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12063500",0,70,0,0,0,0,0,0,0,0,0,0,1
"PmUG01_12063600",0,1,0,0,5,0,0,5,0,0,7,0,0
"PmUG01_12063700",0,0,0,0,0,0,0,0,0,0,0,0,4
"PmUG01_12063800",0,2,16,0,0,0,0,0,1,0,0,0,0
"PmUG01_12063900",0,0,0,0,0,0,0,0,0,0,0,0,42
"PmUG01_12064000",0,0,0,25,0,0,4,0,33,0,0,0,22
"PmUG01_12064100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12064200",0,0,0,0,6,0,0,0,0,7,0,0,0
"PmUG01_12064300",0,12,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12064400",65,0,40,16,2,0,39,9,64,0,1,9,20
"PmUG01_12064500",0,0,16,0,0,0,0,1,0,0,0,0,0
"PmUG01_12064600",0,0,0,0,0,0,0,0,0,0,3,0,0
"PmUG01_12064700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12064800",0,0,0,0,0,0,0,1,0,0,0,0,0
"PmUG01_12064900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12065000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12065100",63,0,0,0,0,0,0,0,43,0,2,0,0
"PmUG01_12065200",0,0,0,0,0,0,0,16,0,0,0,132,0
"PmUG01_12065300",0,21,0,0,0,0,0,0,0,39,17,0,0
"PmUG01_12065400",0,1,0,0,0,1,0,0,0,0,0,0,0
"PmUG01_12065500",76,0,0,0,0,0,0,0,40,0,0,0,43
"PmUG01_12065600",0,0,9,37,0,0,1,1,0,0,2,0,0
"PmUG01_12065700",0,0,3,0,13,0,0,1,0,0,3,0,0
"PmUG01_12065800",0,10,0,0,0,0,0,0,0,0,0,0,47
"PmUG01_12065900",0,0,291,0,36,0,0,7,0,0,0,0,1
"PmUG01_12066000",0,0,57,0,160,0,0,5,38,2,0,0,0
"PmUG01_12066100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12066200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12066300",0,19,0,50,29,0,26,0,0,0,0,0,0
"PmUG01_12066400",0,0,28,0,0,0,0,0,0,0,0,0,0
"PmUG01_12066500",0,0,14,0,0,0,0,3,43,0,0,426,0
"PmUG01_12066600",7,4,29,0,13,0,1,9,0,0,8,0,145
"PmUG01_12066700",0,0,0,12,0,0,0,0,0,0,0,0,0
"PmUG01_12066800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12066900",0,0,0,0,4,0,0,1,0,0,0,0,0
"PmUG01_12067000",0,0,2,0,0,0,0,0,0,0,0,1,0
"PmUG01_12067100",0,0,0,0,0,0,0,6,1,0,0,0,0
"PmUG01_12067200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12067300",0,61,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12067400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12067500",0,0,31,0,0,0,23,9,0,0,0,0,0
"PmUG01_12067600",205,0,0,0,0,2,35,6,6,0,0,0,0
"PmUG01_12067700",0,0,60,0,0,0,0,0,0,0,0,0,0
"PmUG01_12067800",0,12,0,0,21,0,0,0,0,0,0,0,0
"PmUG01_12067900",0,0,39,0,0,0,0,1,169,0,0,0,2
"PmUG01_12068000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12068100",0,0,0,0,0,0,0,0,0,0,0,0,24
"PmUG01_12068200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12068300",0,0,54,0,193,0,87,0,162,16,0,0,0
"PmUG01_12068400",1,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12068500",4,0,19,85,121,0,0,25,52,197,0,0,56
"PmUG01_12068600",0,0,0,0,0,0,2,0,134,0,0,0,0
"PmUG01_12068700",83,29,0,0,10,0,1,6,103,0,20,0,10
"PmUG01_12068800",31,18,0,0,0,0,0,0,0,437,0,0,0
"PmUG01_12068900",0,0,0,0,0,0,0,0,1,0,0,0,0
"PmUG01_12069000",0,0,0,0,0,0,0,3,4,0,0,0,0
"PmUG01_12069100",0,0,0,68,6,6,0,7,0,0,2,0,0
"PmUG01_12069200",0,0,0,3,0,0,0,0,0,0,0,0,0
"PmUG01_12069300",0,0,0,44,0,0,0,0,0,0,0,0,41
"PmUG01_12069400",42,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12069500",0,0,18,0,0,0,0,0,85,0,0,0,0
"PmUG01_12069600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12069700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12069800",0,0,17,3,0,0,12,0,0,68,3,0,0
"PmUG01_12069900",0,0,4,0,0,0,0,1,0,0,0,67,0
"PmUG01_12070000",0,0,37,0,12,0,0,7,33,0,0,0,8
"PmUG01_12070100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12070200",0,0,0,0,0,0,0,0,0,0,1,0,0
"PmUG01_12070300",1,47,0,12,0,0,0,0,2,108,0,0,0
"PmUG01_12070400",0,0,0,0,1,0,0,0,0,0,0,0,0
"PmUG01_12070500",1,35,0,0,0,0,13,0,0,0,0,0,3
"PmUG01_12070600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12070700",6,0,0,0,0,2,0,0,0,0,0,0,0
"PmUG01_12070800",5,0,4,0,63,0,0,0,0,0,0,0,1
"PmUG01_12070900",0,28,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12071000",14,0,24,0,32,0,0,1,1,0,0,0,0
"PmUG01_12071100",0,0,0,0,0,0,0,2,0,0,0,0,0
"PmUG01_12071200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12071300",12,0,1,88,44,0,0,0,1,0,0,142,0
"PmUG01_12071400",0,0,0,0,54,0,2,0,0,0,0,0,0
"PmUG01_12071500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12071600",0,0,0,0,0,0,0,0,0,5,0,0,1
"PmUG01_12071700",0,0,0,0,0,0,0,0,0,0,0,0,3
"PmUG01_12071800",0,0,1,1,18,0,0,0,0,0,0,0,0
"PmUG01_12071900",0,0,0,0,7,0,0,9,0,0,0,0,0
"PmUG01_12072000",0,0,1,0,0,0,0,0,0,0,0,0,0
"PmUG01_12072100",0,0,0,0,0,1,0,3,16,0,0,0,0
"PmUG01_12072200",0,4,143,0,54,184,0,1,0,488,10,0,48
"PmUG01_12072300",0,0,0,0,0,0,0,0,0,9,0,0,0
"PmUG01_12072400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12072500",0,0,1,0,0,0,7,0,0,0,0,0,26
"PmUG01_12072600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12072700",0,0,0,0,0,0,0,0,0,0,0,0,1
"PmUG01_12072800",0,0,0,0,0,0,0,0,0,8,0,0,0
"PmUG01_12072900",0,6,8,0,0,0,0,1,0,489,0,15,0
"PmUG01_12073000",0,0,0,0,58,0,0,0,0,0,0,0,0
"PmUG01_12073100",0,0,1,0,0,0,0,0,35,0,78,5,10
"PmUG01_12073200",1,0,0,0,0,0,0,0,1,0,11,0,7
"PmUG01_12073300",1,0,5,290,3,0,0,0,0,0,0,0,0
"PmUG01_12073400",0,0,0,0,90,0,0,0,40,113,13,0,0
"PmUG01_12073500",10,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12073600",0,2,12,94,10,0,1,0,0,0,0,0,0
"PmUG01_12073700",0,0,26,0,0,0,0,2,0,0,0,0,0
"PmUG01_12073800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12073900",0,0,0,59,15,0,0,0,0,130,3,0,0
"PmUG01_12074000",0,0,38,0,122,0,0,0,0,0,53,0,1
"PmUG01_12074100",82,0,25,5,6,0,3,14,151,0,3,283,58
"PmUG01_12074200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12074300",0,228,0,19,2,2,18,0,57,60,0,23,13
"PmUG01_12074400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12074500",0,0,0,2,0,0,0,0,72,0,1,0,14
"PmUG01_12074600",41,0,0,19,0,0,98,13,18,0,0,0,71
"PmUG01_12074700",0,0,0,0,10,0,0,0,0,0,0,0,0
"PmUG01_12074800",0,0,0,0,0,0,0,0,0,0,1,0,0
"PmUG01_12074900",0,0,53,0,0,0,0,0,0,78,0,0,0
"PmUG01_12075000",0,0,0,0,1,0,0,0,1,0,0,0,0
"PmUG01_12075100",0,0,0,0,0,0,0,0,0,2,0,0,0
"PmUG01_12075200",0,12,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12075300",0,0,0,0,0,0,0,0,0,0,0,0,2
"PmUG01_12075400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12075500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12075600",0,0,0,23,0,0,0,1,0,0,0,0,19
"PmUG01_12075700",0,107,1,0,114,0,0,0,0,0,0,0,3
"PmUG01_12075800",1,15,1,0,10,0,0,0,9,0,0,39,0
"PmUG01_12075900",0,24,23,15,18,0,0,2,74,227,10,0,4
"PmUG01_12076000",0,0,0,0,0,0,0,2,0,0,0,0,0
"PmUG01_12076100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12076200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12076300",0,0,0,0,0,0,0,0,11,1,30,0,10
"PmUG01_12076400",0,0,0,0,0,0,0,0,1,18,0,0,0
"PmUG01_12076500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12076600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12076800",0,0,0,0,0,0,0,0,0,9,0,0,0
"PmUG01_12076700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12076900",0,0,0,0,12,0,0,0,0,0,0,2,0
"PmUG01_12077000",21,0,0,0,63,0,6,1,0,47,0,13,20
"PmUG01_12077100",0,237,0,0,0,0,0,0,0,31,0,0,0
"PmUG01_12077200",0,1,2,6,20,0,35,3,13,11,2,0,3
"PmUG01_12077300",0,0,0,0,8,0,0,0,0,0,0,0,0
"PmUG01_12077400",0,0,0,0,0,0,0,2,0,0,0,0,0
"PmUG01_12077500",187,2,76,0,0,0,0,1,0,0,0,0,47
"PmUG01_12077600",0,0,0,0,0,0,0,1,0,0,0,0,15
"PmUG01_12077700",14,17,0,0,0,448,62,1,0,0,5,0,0
"PmUG01_12077800",0,0,0,0,0,0,0,0,7,0,0,5,0
"PmUG01_12077900",0,30,0,1,0,0,0,0,0,0,0,0,0
"PmUG01_12078000",0,0,26,0,0,0,0,0,0,0,0,0,0
"PmUG01_12078100",0,0,0,11,11,0,2,6,2,0,0,0,0
"PmUG01_12078200",0,4,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12078300",0,0,0,0,0,0,10,7,1,101,21,0,59
"PmUG01_12078400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12078500",14,0,0,0,28,0,0,0,0,0,0,0,0
"PmUG01_12078600",0,0,11,100,0,0,14,1,6,16,1,0,32
"PmUG01_12078700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12078800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12078900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12079000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12079100",0,0,0,0,0,0,0,1,0,22,0,0,0
"PmUG01_12079200",0,0,0,2,0,0,0,0,0,0,0,37,18
"PmUG01_12079300",0,0,0,1,4,0,12,1,27,29,0,1,2
"PmUG01_12079400",0,0,0,0,0,0,26,0,54,1,2,33,0
"PmUG01_12079500",0,0,0,4,67,0,0,3,68,0,0,0,22
"PmUG01_12079600",0,0,10,0,4,0,0,0,20,0,0,0,44
"PmUG01_12079700",0,15,0,0,0,0,0,0,0,0,0,0,65
"PmUG01_12079800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12079900",2,0,0,0,0,0,0,0,0,0,1,0,0
"PmUG01_12080000",0,0,0,0,0,0,0,0,18,0,0,0,0
"PmUG01_12080100",0,0,2,0,0,0,0,3,0,0,0,0,0
"PmUG01_12080200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12080300",2,0,1,0,25,0,0,5,0,31,43,0,23
"PmUG01_12080400",0,42,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12080500",0,0,0,0,0,0,0,0,0,0,27,0,0
"PmUG01_12080600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12080700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12080800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12080900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12081000",0,0,0,0,0,0,0,0,5,0,0,0,0
"PmUG01_12081100",0,138,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12081200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12081300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12081400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12081500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12081600",0,0,0,0,0,0,0,0,0,0,0,150,0
"PmUG01_12082000",0,0,0,0,0,463,0,0,0,0,0,0,0
"PmUG01_12082100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_12082600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13010900",0,0,0,0,0,0,0,1,0,0,0,0,0
"PmUG01_13011000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13011100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13011300",0,0,0,0,0,0,0,0,0,0,0,1,0
"PmUG01_13011400",0,0,0,0,13,0,0,0,0,0,0,0,0
"PmUG01_13011500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13011600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13011700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13011800",0,0,0,0,4,0,0,11,0,0,28,0,0
"PmUG01_13011900",0,0,0,0,0,0,0,0,0,42,0,0,0
"PmUG01_13012000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13012100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13012200",0,0,0,0,0,0,0,0,73,0,0,0,0
"PmUG01_13012300",0,0,16,30,41,0,86,1,0,0,0,16,44
"PmUG01_13012400",0,0,9,0,0,0,11,3,66,0,0,0,0
"PmUG01_13012500",0,0,39,0,0,0,0,0,123,43,0,0,0
"PmUG01_13012600",6,15,0,0,0,1,0,0,0,484,1,1,0
"PmUG01_13012700",0,0,1,0,0,0,0,0,0,0,0,0,0
"PmUG01_13012800",0,0,0,0,0,0,2,0,0,7,0,0,0
"PmUG01_13012900",58,42,9,53,4,0,133,6,50,0,59,108,30
"PmUG01_13013000",0,0,1,0,0,0,0,0,0,0,0,0,0
"PmUG01_13013100",0,0,12,0,0,0,0,0,0,0,0,0,0
"PmUG01_13013200",1,0,6,127,35,0,7,3,10,52,3,2,71
"PmUG01_13013300",0,0,0,0,1,0,0,0,0,79,1,1,0
"PmUG01_13013400",2,0,0,0,72,0,0,0,0,0,0,0,56
"PmUG01_13013500",0,0,30,0,32,0,0,1,0,0,0,54,0
"PmUG01_13013600",14,2,0,0,0,0,0,0,0,90,0,0,0
"PmUG01_13013700",0,0,0,0,0,0,0,18,0,0,0,9,100
"PmUG01_13013800",0,0,0,0,0,0,26,0,0,0,0,0,0
"PmUG01_13013900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13014000",0,0,20,0,0,0,0,0,81,0,18,0,1
"PmUG01_13014100",0,0,0,0,0,0,1,1,0,2,0,0,0
"PmUG01_13014200",0,0,0,0,0,0,111,0,0,247,0,0,0
"PmUG01_13014300",0,0,0,32,0,0,0,0,0,100,0,0,3
"PmUG01_13014400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13014500",0,0,107,0,0,0,0,10,0,0,0,0,80
"PmUG01_13014600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13014700",0,0,2,0,0,0,0,4,0,0,0,0,0
"PmUG01_13014800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13014900",0,0,0,0,0,0,0,25,0,0,0,0,0
"PmUG01_13015000",0,0,0,0,10,0,0,0,0,0,0,0,0
"PmUG01_13015100",0,0,0,0,0,1,0,0,0,0,0,0,0
"PmUG01_13015200",0,12,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13015300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13015400",0,0,12,5,0,0,10,4,0,0,1,9,0
"PmUG01_13015500",0,64,48,0,207,0,17,25,28,4,5,0,49
"PmUG01_13015600",0,0,1,2,1,0,18,10,17,281,14,1,15
"PmUG01_13015700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13015800",228,0,47,0,19,1,121,41,121,0,56,225,21
"PmUG01_13015900",0,40,46,1,0,0,0,1,3,139,12,0,0
"PmUG01_13016000",0,0,0,0,123,0,0,8,0,0,0,0,0
"PmUG01_13016100",0,0,0,0,0,0,0,0,3,4,0,2,16
"PmUG01_13016200",15,0,12,52,0,0,105,16,0,0,0,0,26
"PmUG01_13016300",1,73,15,0,3,587,5,1,0,1,25,40,4
"PmUG01_13016400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13016500",0,0,0,0,0,0,0,0,0,14,0,0,0
"PmUG01_13016600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13016700",0,7,2,33,0,0,53,17,146,0,52,97,70
"PmUG01_13016800",0,0,0,0,0,0,0,0,0,0,0,0,29
"PmUG01_13016900",0,0,0,0,0,0,0,0,86,205,0,22,37
"PmUG01_13017000",38,33,0,8,1,0,1,0,3,640,0,64,42
"PmUG01_13017100",0,3,7,276,97,0,7,4,9,0,35,91,25
"PmUG01_13017200",0,2,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13017300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13017400",0,3,0,0,0,0,0,4,53,0,0,0,19
"PmUG01_13017500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13017600",0,49,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13017700",6,3,0,0,0,0,0,0,0,326,0,0,0
"PmUG01_13017800",0,0,7,0,0,0,0,0,81,0,0,0,0
"PmUG01_13017900",0,0,0,0,0,0,0,1,0,0,0,0,0
"PmUG01_13018000",0,0,0,0,0,0,0,0,0,0,0,1,29
"PmUG01_13018100",0,0,0,0,4,1,2,0,13,2,0,0,0
"PmUG01_13018200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13018300",0,0,0,0,0,0,0,2,19,0,0,0,2
"PmUG01_13018400",0,0,0,0,0,0,0,10,12,0,0,0,0
"PmUG01_13018500",0,0,0,0,0,0,1,0,0,0,0,0,0
"PmUG01_13018600",1,0,0,1,0,0,0,5,0,0,0,0,0
"PmUG01_13018700",0,1,0,0,0,0,0,2,0,0,0,1,33
"PmUG01_13018800",27,1,4,0,0,0,0,7,0,128,0,3,4
"PmUG01_13018900",0,0,0,0,0,0,5,0,0,0,0,0,0
"PmUG01_13019000",0,0,2,0,0,0,0,0,0,0,3,0,0
"PmUG01_13019100",0,0,0,0,0,0,0,0,110,0,0,0,26
"PmUG01_13019200",3,0,70,3,0,91,30,3,36,0,11,0,29
"PmUG01_13019300",0,0,0,0,0,25,0,0,0,0,0,0,0
"PmUG01_13019400",8,0,0,0,0,0,0,0,0,182,0,0,0
"PmUG01_13019500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13019600",0,0,17,0,0,0,0,0,0,0,0,0,2
"PmUG01_13019700",0,0,7,0,0,0,35,0,0,0,0,0,46
"PmUG01_13019800",30,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13019900",0,0,6,0,0,0,0,0,0,0,0,0,29
"PmUG01_13020000",0,52,0,0,0,0,0,1,0,0,0,1,0
"PmUG01_13020100",3,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13020200",0,2,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13020300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13020400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13020500",7,0,0,0,0,0,0,0,0,0,3,0,0
"PmUG01_13020600",0,0,0,0,0,0,0,0,0,0,0,0,3
"PmUG01_13020700",1,0,27,309,6,0,0,5,14,2,0,185,0
"PmUG01_13020800",0,31,0,0,0,0,0,0,0,0,0,0,11
"PmUG01_13020900",0,0,0,0,0,0,0,0,0,0,0,55,0
"PmUG01_13021000",0,18,0,0,0,0,1,1,0,0,0,0,0
"PmUG01_13021100",0,0,0,0,0,0,0,2,0,0,0,0,0
"PmUG01_13021200",6,0,0,0,0,0,0,0,0,0,23,1,0
"PmUG01_13021300",0,1,0,0,0,1,0,0,0,0,7,0,0
"PmUG01_13021400",0,24,12,0,0,0,0,1,0,0,1,86,4
"PmUG01_13021500",0,0,42,0,0,0,0,3,0,0,0,3,0
"PmUG01_13021600",126,0,11,0,9,0,198,11,5,0,55,0,32
"PmUG01_13021700",13,0,0,0,0,0,1,5,0,98,0,0,0
"PmUG01_13021800",77,0,1,0,0,0,17,4,11,0,0,0,18
"PmUG01_13021900",0,6,3,0,174,0,5,3,216,279,0,0,7
"PmUG01_13022000",0,66,68,168,153,0,47,0,7,0,0,0,57
"PmUG01_13022100",86,0,0,50,1,0,29,15,7,0,0,0,22
"PmUG01_13022200",0,0,0,0,0,0,0,0,0,390,0,0,0
"PmUG01_13022300",107,0,0,0,34,0,0,0,3,0,52,13,0
"PmUG01_13022400",0,1,0,0,0,0,0,0,0,23,0,0,45
"PmUG01_13022500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13022600",0,0,0,44,5,0,0,0,59,0,0,0,0
"PmUG01_13022700",2,0,0,0,0,0,0,1,0,0,0,0,0
"PmUG01_13022800",0,0,0,0,0,0,0,1,23,0,35,3,11
"PmUG01_13022900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13023000",0,0,0,162,3,0,0,0,0,0,0,0,0
"PmUG01_13023100",0,0,6,160,0,0,0,5,0,372,0,0,0
"PmUG01_13023200",0,0,0,0,0,0,0,6,0,0,0,0,0
"PmUG01_13023300",4,0,4,0,0,0,0,1,11,0,3,0,0
"PmUG01_13023400",0,0,11,0,29,0,0,2,0,0,0,0,0
"PmUG01_13023500",0,0,0,0,0,0,0,2,38,0,0,0,0
"PmUG01_13023600",0,0,0,0,1,6,6,0,1,0,0,0,1
"PmUG01_13023700",9,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13023800",25,0,0,0,5,0,0,0,0,1,0,0,0
"PmUG01_13023900",229,0,0,0,0,0,0,0,0,0,0,0,7
"PmUG01_13024000",44,40,0,1,51,1,19,7,116,17,2,0,1
"PmUG01_13024100",0,0,0,1,53,0,1,0,0,2,0,2,21
"PmUG01_13024200",0,0,52,61,75,0,37,13,1,13,0,48,0
"PmUG01_13024300",0,11,2,0,2,0,2,2,38,0,0,0,0
"PmUG01_13024400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13024500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13024600",1,11,0,0,0,0,1,0,0,0,0,0,101
"PmUG01_13024700",0,2,0,0,0,78,0,0,0,0,0,0,0
"PmUG01_13024800",0,0,2,0,0,0,0,0,0,0,109,0,0
"PmUG01_13024900",0,0,26,0,0,0,0,0,0,0,0,0,0
"PmUG01_13025000",0,0,0,0,0,0,0,1,0,0,3,0,21
"PmUG01_13025100",0,18,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13025200",0,0,0,0,0,0,0,0,31,104,0,0,0
"PmUG01_13025300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13025400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13025500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13025600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13025700",0,24,0,0,5,0,0,1,0,0,0,0,0
"PmUG01_13025800",0,5,45,0,26,38,152,0,0,2,1,1,75
"PmUG01_13025900",0,27,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13026000",0,0,0,0,0,0,3,0,0,0,0,0,0
"PmUG01_13026100",0,47,167,0,0,0,0,5,92,94,0,0,1
"PmUG01_13026200",0,0,24,0,0,0,0,5,35,0,0,0,0
"PmUG01_13026300",0,0,0,0,0,0,0,17,0,0,0,0,0
"PmUG01_13026400",0,0,0,0,0,0,0,0,1,0,0,0,0
"PmUG01_13026500",0,4,9,1,6,0,3,4,3,67,0,0,14
"PmUG01_13026600",0,0,0,0,0,69,25,0,1,0,0,0,0
"PmUG01_13026700",0,0,51,0,244,0,31,4,0,0,1,0,0
"PmUG01_13026800",0,0,0,1,24,147,0,1,44,318,6,0,0
"PmUG01_13026900",72,55,51,1,0,163,86,25,112,97,134,33,183
"PmUG01_13027000",0,0,0,0,0,0,0,0,7,0,0,0,22
"PmUG01_13027100",67,0,0,0,0,0,0,0,30,0,13,0,0
"PmUG01_13027200",0,0,0,0,0,0,0,6,12,0,0,1,7
"PmUG01_13027300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_13027400",0,1,0,0,0,0,0,0,0,0,0,0,0
